x;y;vx;vy;vz;pitch;roll;yaw
2021.98;-1100.08;-28.84;439.1;169.65;65021.0;65529.0;16970.0
2014.82;-987.05;-26.69;439.22;-74.87;65021.0;65527.0;16894.0
2007.74;-865.76;-24.73;439.34;-337.19;65021.0;65530.0;16894.0
2001.52;-743.45;-21.53;439.47;0.0;65021.0;0.0;16894.0
1995.38;-620.69;-24.02;439.34;0.0;65278.0;0.0;16980.0
2020.33;-501.72;7.8;439.93;0.0;65278.0;131.0;16980.0
2013.89;-380.43;-32.6;438.79;0.0;64764.0;0.0;17190.0
2018.95;-269.7;177.42;402.64;0.0;65021.0;65276.0;18168.0
2038.78;-154.44;-124.07;422.15;0.0;65021.0;197.0;20672.0
2018.0;-36.99;80.74;432.53;0.0;64507.0;65427.0;21958.0
2010.85;79.87;-245.53;365.13;0.0;64250.0;270.0;24468.0
1935.46;176.46;-149.38;413.87;0.0;63736.0;65276.0;24196.0
1918.44;297.1;-78.96;432.86;0.0;63736.0;54.0;27142.0
1872.1;399.36;-354.47;260.67;0.0;63736.0;258.0;30748.0
1755.96;432.82;-432.97;78.34;0.0;63736.0;39.0;31162.0
1649.39;491.68;-415.3;145.36;0.0;63736.0;270.0;33724.0
1528.0;475.34;-417.27;-139.6;0.0;63993.0;50.0;36434.0
1411.33;461.87;-426.98;106.26;0.0;63993.0;65464.0;38048.0
1291.62;480.61;-439.81;13.06;0.0;64250.0;83.0;41526.0
1181.45;442.65;-251.67;-360.92;0.0;64507.0;259.0;45804.0
1140.43;337.39;-129.7;-420.45;0.0;64507.0;26.0;46196.0
1097.28;222.61;-289.6;-331.26;0.0;64250.0;65265.0;46560.0
1042.25;116.19;-76.8;-433.25;0.0;64250.0;110.0;48034.0
1031.59;-5.71;-14.97;-439.75;0.0;64250.0;24.0;48954.0
1012.08;-125.35;-50.23;-437.12;0.0;64250.0;259.0;52038.0
1043.15;-242.76;184.26;-399.56;0.0;64250.0;156.0;54798.0
1105.74;-336.25;286.47;-333.97;0.0;64250.0;156.0;57646.0
1199.52;-414.46;365.11;-245.56;0.0;64250.0;72.0;59880.0
1313.4;-454.37;437.3;48.7;0.0;64250.0;231.0;60080.0
1426.77;-500.21;383.14;-216.35;0.0;64250.0;65494.0;59896.0
1546.99;-518.65;394.94;-193.96;0.0;64250.0;65277.0;59218.0
1645.82;-564.46;438.59;-35.2;0.0;64250.0;248.0;58470.0
1750.13;-624.87;308.68;-313.55;0.0;64250.0;65404.0;56482.0
1831.85;-718.63;282.93;-336.97;0.0;64250.0;0.0;56406.0
1908.87;-815.66;262.81;-352.89;315.94;64507.0;65522.0;55572.0
1975.37;-906.13;257.48;-356.82;73.51;64507.0;65501.0;55130.0
2048.77;-1010.15;250.45;-361.8;-201.33;64507.0;65516.0;55304.0
2126.07;-1107.14;319.21;-302.83;0.0;64507.0;108.0;58266.0
2223.46;-1181.01;371.53;-235.73;0.0;64507.0;51.0;60010.0
2327.74;-1241.42;385.16;-212.73;0.0;64507.0;0.0;60458.0
2435.42;-1298.66;389.42;-204.81;0.0;64507.0;0.0;60496.0
2556.26;-1312.77;404.22;-173.78;0.0;64507.0;65316.0;59854.0
2671.4;-1342.41;439.51;-20.81;0.0;65021.0;25.0;57070.0
2779.08;-1387.92;291.11;-329.93;0.0;65021.0;65321.0;55412.0
2870.06;-1449.56;380.22;-221.43;0.0;64764.0;65411.0;52796.0
2915.03;-1561.11;38.21;-438.34;0.0;64764.0;65298.0;48490.0
2966.55;-1669.78;260.21;-354.81;0.0;64764.0;0.0;47382.0
2957.02;-1786.42;-192.08;-395.86;0.0;64507.0;65408.0;43686.0
2927.36;-1891.74;53.28;-436.76;0.0;64507.0;224.0;43816.0
2952.98;-2010.92;63.76;-435.35;0.0;64250.0;65449.0;41470.0
2954.28;-2132.7;-28.55;-439.07;0.0;64250.0;65487.0;39706.0
2927.87;-2253.8;-148.81;-414.07;0.0;64507.0;65469.0;36742.0
2847.11;-2339.95;-418.28;-136.55;0.0;64507.0;65298.0;34456.0
2737.1;-2354.69;-439.83;-12.34;0.0;64507.0;65466.0;32616.0
2612.62;-2355.83;-427.19;-105.4;0.0;64507.0;270.0;31268.0
2494.5;-2376.69;-426.35;108.75;0.0;64764.0;65270.0;28548.0
2376.34;-2357.04;-429.0;-97.76;0.0;64507.0;171.0;28248.0
2263.01;-2343.64;-344.27;274.0;0.0;64250.0;65276.0;23550.0
2174.36;-2260.83;-199.25;392.29;0.0;64250.0;65287.0;18806.0
2105.14;-2178.18;-291.27;329.78;0.0;64507.0;65287.0;18198.0
2071.58;-2058.91;-66.04;435.01;0.0;64507.0;65485.0;17596.0
2058.75;-1934.75;-33.61;438.71;0.0;64507.0;0.0;17112.0
2051.0;-1822.22;-29.17;439.03;0.0;64507.0;0.0;17074.0
2042.83;-1698.61;-29.01;439.04;0.0;64507.0;0.0;17074.0
2034.72;-1575.93;-29.0;439.04;0.0;64507.0;0.0;17074.0
2046.9;-1456.14;179.43;401.75;0.0;64507.0;135.0;17074.0
2052.48;-1344.6;-21.85;439.46;0.0;64507.0;27.0;17074.0
2044.31;-1222.42;-41.89;438.0;0.0;64507.0;66.0;17892.0
2027.93;-1098.17;-53.53;436.73;0.0;64507.0;0.0;17578.0
2014.64;-974.56;-42.84;447.38;194.75;64507.0;65492.0;16512.0
2005.7;-859.23;-27.18;448.63;-49.76;64507.0;65492.0;16268.0
1999.75;-730.82;-15.31;449.18;-321.47;64507.0;65505.0;16268.0
1992.4;-607.83;-36.45;438.49;0.0;64764.0;0.0;17290.0
2011.37;-492.55;251.72;360.89;0.0;64507.0;65331.0;16810.0
2032.35;-384.71;-5.24;439.97;0.0;64507.0;66.0;16994.0
2024.08;-263.55;-39.43;438.23;0.0;64507.0;0.0;17358.0
2056.25;-145.33;-46.49;437.54;0.0;64507.0;270.0;20106.0
2016.45;-28.29;-174.62;403.86;0.0;64764.0;59.0;21112.0
2004.13;90.1;-29.99;438.98;0.0;65021.0;123.0;24414.0
1940.8;181.89;-302.06;319.94;0.0;64764.0;66.0;24722.0
1911.52;300.85;-84.1;431.89;0.0;63993.0;38.0;27040.0
1856.57;405.46;-376.99;226.89;0.0;63993.0;259.0;29868.0
1756.57;469.48;-319.04;303.0;0.0;64250.0;0.0;33164.0
1637.37;494.42;-439.97;-5.18;0.0;64250.0;43.0;33202.0
1528.53;523.47;-382.19;218.03;0.0;63993.0;65514.0;35516.0
1414.01;521.56;-394.02;-195.83;0.0;63993.0;257.0;39412.0
1300.25;490.81;-439.54;20.04;0.0;64250.0;65456.0;39978.0
1191.56;452.55;-229.18;-375.6;0.0;64250.0;259.0;46150.0
1143.33;350.11;-303.88;-318.21;0.0;64507.0;65186.0;46866.0
1080.32;251.03;-68.85;-434.58;0.0;64250.0;259.0;49302.0
1039.64;137.07;-234.44;-372.34;0.0;64764.0;65496.0;51220.0
1010.84;25.17;97.54;-429.05;0.0;64764.0;257.0;53094.0
1053.65;-91.34;88.87;-430.93;0.0;64764.0;65265.0;53894.0
1030.67;-212.01;-111.5;-425.64;0.0;64764.0;19.0;54994.0
1020.69;-322.55;51.79;-436.94;0.0;64764.0;116.0;59902.0
1107.9;-399.64;393.34;-197.18;0.0;64764.0;63.0;61068.0
1219.24;-448.17;408.37;-163.8;0.0;64764.0;0.0;61620.0
1335.8;-465.02;422.98;121.18;0.0;64764.0;181.0;61474.0
1457.3;-482.3;439.58;19.18;0.0;64764.0;270.0;60376.0
1573.17;-505.98;380.22;-221.44;0.0;64764.0;65395.0;59136.0
1685.13;-549.53;369.76;-238.49;0.0;64764.0;65300.0;58050.0
1770.32;-623.68;325.5;-309.87;220.85;64764.0;65462.0;56428.0
1859.27;-712.31;311.98;-323.54;-44.6;64764.0;65490.0;56352.0
1944.38;-803.93;299.48;-335.17;-308.95;64764.0;65480.0;55836.0
2021.76;-901.82;265.94;-361.3;182.23;64764.0;65458.0;54512.0
2093.48;-1004.61;238.85;-379.79;-83.22;64764.0;65400.0;54474.0
2148.03;-1118.97;185.01;-399.08;0.0;64764.0;49.0;57180.0
2224.32;-1200.41;345.62;-272.3;0.0;64764.0;121.0;59478.0
2331.53;-1264.12;388.44;-206.67;0.0;64764.0;0.0;60502.0
2445.14;-1307.64;439.49;21.16;0.0;65021.0;247.0;61548.0
2563.52;-1320.03;403.97;-174.38;0.0;64764.0;65377.0;60284.0
2683.78;-1325.1;439.62;18.36;0.0;64764.0;65496.0;57312.0
2787.57;-1349.9;312.11;-310.15;0.0;64764.0;65276.0;54080.0
2878.29;-1429.32;386.86;-209.61;0.0;64764.0;0.0;52162.0
2950.34;-1520.3;91.45;-430.39;0.0;64507.0;65341.0;50060.0
2989.79;-1633.92;222.11;-379.83;0.0;64507.0;65411.0;48098.0
2996.45;-1757.21;-22.06;-439.44;0.0;64507.0;0.0;48510.0
2988.61;-1880.87;-33.27;-438.74;0.0;64250.0;0.0;48304.0
3007.48;-1991.06;-81.97;-432.3;0.0;64250.0;65266.0;44988.0
2984.21;-2110.0;17.48;-439.66;0.0;64250.0;29.0;41536.0
2922.55;-2210.63;-349.88;-266.81;0.0;64250.0;65376.0;38556.0
2853.25;-2296.6;-240.5;-368.44;0.0;64250.0;65401.0;35976.0
2737.46;-2340.42;-435.52;-62.66;0.0;64250.0;65447.0;33768.0
2625.18;-2350.53;-439.25;-25.68;0.0;64250.0;65501.0;33076.0
2513.44;-2394.36;-434.08;-71.92;0.0;63736.0;65276.0;31694.0
2391.43;-2388.03;-435.08;65.57;0.0;63222.0;65390.0;29918.0
2270.39;-2375.09;-381.57;219.1;0.0;63479.0;65266.0;22072.0
2179.76;-2291.67;-380.58;220.81;0.0;63993.0;48.0;19332.0
2095.92;-2209.56;-139.06;417.45;0.0;64250.0;65276.0;17880.0
2076.6;-2099.07;-55.26;436.52;0.0;64250.0;0.0;17608.0
2061.97;-1977.0;-51.61;436.96;0.0;64250.0;0.0;17608.0
2047.63;-1855.41;-51.53;436.97;0.0;64250.0;0.0;17608.0
2033.32;-1732.81;-49.3;437.23;0.0;64250.0;0.0;17532.0
2022.13;-1621.58;-38.47;438.31;0.0;64250.0;0.0;17228.0
2012.99;-1499.95;-28.04;439.1;0.0;64250.0;0.0;16930.0
2008.61;-1377.13;-3.96;439.98;0.0;64507.0;0.0;16350.0
2009.14;-1255.63;4.7;439.97;0.0;64507.0;0.0;16236.0
2010.81;-1133.67;6.36;439.95;0.0;64507.0;0.0;16236.0
2012.49;-1017.69;6.5;449.41;155.03;64507.0;65535.0;16236.0
2014.32;-892.6;6.79;449.41;-109.37;64764.0;65533.0;16198.0
2016.32;-765.84;7.34;439.94;0.0;64764.0;0.0;16198.0
2018.35;-651.14;7.91;439.93;0.0;64764.0;0.0;16198.0
2020.35;-527.27;1.86;440.0;0.0;64764.0;34.0;16646.0
2012.9;-404.6;-41.11;438.08;0.0;64764.0;0.0;17452.0
2007.2;-283.17;120.95;423.05;0.0;64764.0;65276.0;17490.0
2053.44;-171.62;0.14;440.0;0.0;64764.0;258.0;18498.0
2032.2;-61.13;-125.09;421.84;0.0;64507.0;91.0;20180.0
1983.44;53.2;-186.46;398.54;0.0;64764.0;0.0;20994.0
1980.7;172.08;101.21;428.2;0.0;64764.0;27.0;22680.0
1950.79;282.66;-299.53;322.3;0.0;64764.0;208.0;25560.0
1866.53;367.58;-208.73;387.34;0.0;64764.0;65338.0;28266.0
1809.94;463.88;-359.22;254.08;0.0;64507.0;248.0;31954.0
1690.58;461.65;-422.91;-121.44;0.0;64250.0;68.0;36116.0
1572.49;456.52;-414.06;148.84;0.0;64250.0;65431.0;36866.0
1454.78;491.14;-433.33;76.29;0.0;64507.0;63.0;39796.0
1331.58;490.93;-433.44;-75.71;0.0;65021.0;90.0;43732.0
1213.67;450.7;-401.61;-179.74;0.0;65021.0;47.0;45924.0
1119.27;392.2;-349.58;-267.19;0.0;64764.0;54.0;48340.0
1028.57;309.34;-310.77;-311.49;0.0;64764.0;0.0;49236.0
993.23;190.94;-0.57;-440.0;0.0;64507.0;159.0;50422.0
1011.42;69.01;88.23;-431.06;0.0;64507.0;0.0;51352.0
1034.66;-40.84;91.83;-430.31;0.0;64507.0;0.0;51352.0
1009.77;-158.52;5.64;-439.96;0.0;64507.0;270.0;52276.0
1016.19;-279.4;29.49;-439.01;0.0;64507.0;258.0;56172.0
1086.86;-376.15;333.61;-286.89;0.0;64507.0;151.0;59280.0
1190.8;-442.43;383.14;-216.35;0.0;64507.0;0.0;60290.0
1301.83;-496.45;436.52;-55.27;0.0;64507.0;258.0;60290.0
1413.06;-514.43;398.77;-185.96;0.0;64507.0;65411.0;60290.0
1532.64;-533.64;404.43;-173.3;0.0;64507.0;65297.0;59696.0
1644.38;-579.61;360.35;-252.48;0.0;64764.0;65395.0;58280.0
1738.56;-659.92;309.58;-312.67;0.0;64764.0;65446.0;56820.0
1821.89;-750.3;295.34;-326.15;0.0;64764.0;0.0;56820.0
1897.84;-834.31;294.99;-326.47;327.48;64764.0;65535.0;56820.0
1981.79;-927.31;300.23;-333.41;62.09;64764.0;65532.0;56728.0
2065.52;-1020.61;299.06;-334.44;-203.36;64764.0;65531.0;56690.0
2147.42;-1112.16;297.59;-324.1;0.0;64764.0;43.0;57244.0
2240.85;-1196.07;362.36;-249.58;0.0;64764.0;161.0;60320.0
2338.09;-1250.15;390.46;-202.84;0.0;64764.0;0.0;60590.0
2446.93;-1306.22;390.61;-202.56;0.0;64764.0;0.0;60452.0
2560.52;-1346.08;439.85;11.79;0.0;65021.0;140.0;58432.0
2681.86;-1349.19;438.36;-37.9;0.0;65021.0;65500.0;56046.0
2792.98;-1372.03;416.74;-141.16;0.0;65021.0;65446.0;52978.0
2900.09;-1433.16;348.09;-269.14;0.0;65021.0;65470.0;49892.0
2989.48;-1515.35;229.65;-375.31;0.0;65278.0;65277.0;49756.0
3003.08;-1638.72;-18.58;-439.61;0.0;64764.0;65470.0;48290.0
2988.45;-1760.68;-80.96;-432.49;0.0;64764.0;65486.0;46814.0
2983.38;-1882.71;89.64;-430.77;0.0;64764.0;40.0;43358.0
3000.44;-1992.65;-87.6;-431.19;0.0;64764.0;65276.0;41924.0
2942.82;-2100.53;-110.42;-425.92;0.0;64764.0;138.0;39230.0
2913.05;-2219.71;-135.35;-418.67;0.0;64764.0;65479.0;37104.0
2860.49;-2330.44;-309.86;-312.39;0.0;64764.0;65287.0;35542.0
2744.32;-2369.57;-434.8;-67.46;0.0;64250.0;65439.0;33700.0
2622.69;-2372.11;-438.41;37.35;0.0;64250.0;65442.0;31360.0
2501.31;-2355.93;-435.41;63.41;0.0;64250.0;0.0;31244.0
2395.82;-2385.93;-410.34;-158.8;0.0;64250.0;65458.0;27338.0
2287.84;-2340.09;-365.14;245.5;0.0;64250.0;281.0;22028.0
2180.26;-2286.7;-293.2;328.08;0.0;63993.0;65276.0;19764.0
2136.31;-2173.73;-111.39;425.66;0.0;63993.0;65483.0;18696.0
2071.6;-2071.72;-170.73;405.52;0.0;64250.0;65276.0;17680.0
2053.61;-1950.04;-23.33;439.38;0.0;64250.0;65502.0;16750.0
2049.13;-1827.69;-13.94;439.78;0.0;64250.0;0.0;16712.0
2044.91;-1714.49;-18.73;439.6;0.0;64507.0;0.0;16842.0
2012.26;-1597.82;-48.34;437.34;0.0;64507.0;65399.0;16728.0
2006.6;-1474.06;-11.5;439.85;0.0;64764.0;0.0;16614.0
2003.81;-1351.63;-9.64;439.89;0.0;64764.0;0.0;16614.0
2001.82;-1229.69;-4.77;439.98;0.0;64764.0;0.0;16488.0
2000.6;-1106.27;-4.24;439.98;0.0;64764.0;0.0;16488.0
1999.42;-982.85;-4.22;439.98;84.99;64764.0;65535.0;16488.0
2002.86;-861.55;60.28;436.08;-177.27;64764.0;65401.0;16488.0
2015.25;-749.47;16.62;439.69;0.0;64507.0;88.0;16526.0
2014.32;-626.57;-10.27;439.88;0.0;64507.0;0.0;16678.0
2035.09;-507.49;203.76;389.98;0.0;64507.0;135.0;16820.0
2041.16;-395.87;-42.06;437.98;0.0;63736.0;81.0;17842.0
2025.11;-273.49;-61.71;435.65;0.0;63736.0;0.0;17880.0
2001.78;-152.44;-120.99;423.04;0.0;63479.0;85.0;19962.0
2010.44;-30.92;-101.04;428.24;0.0;63736.0;270.0;20438.0
1974.4;75.32;-56.04;436.42;0.0;64250.0;65265.0;24212.0
1963.84;198.71;-55.45;436.49;0.0;64764.0;25.0;26160.0
1909.29;301.13;-371.94;235.08;0.0;65278.0;270.0;28536.0
1824.45;370.34;-235.31;371.79;0.0;65278.0;65435.0;29878.0
1745.75;463.37;-410.09;159.45;0.0;65021.0;270.0;32662.0
1625.14;460.41;-431.18;-87.67;0.0;63993.0;56.0;35194.0
1506.7;465.59;-397.68;188.28;0.0;63993.0;65411.0;35626.0
1395.5;487.24;-205.72;-65.5;0.0;64764.0;135.0;40450.0
1309.84;434.73;-422.36;-123.33;0.0;65021.0;65331.0;42622.0
1191.62;398.26;-404.56;-173.02;0.0;65021.0;79.0;46102.0
1098.53;321.26;-136.37;-418.33;0.0;65021.0;270.0;50166.0
1106.35;197.92;74.28;-433.68;0.0;65278.0;0.0;51056.0
1095.94;79.9;-207.29;-388.11;0.0;65021.0;65395.0;51170.0
1052.98;-22.61;18.9;-439.59;0.0;64764.0;259.0;52520.0
1063.14;-142.4;-104.52;-427.4;0.0;64764.0;65384.0;53862.0
1047.85;-260.01;151.03;-413.27;0.0;64250.0;248.0;56138.0
1115.25;-361.02;157.57;-410.82;0.0;64250.0;65276.0;59060.0
1171.27;-464.55;338.15;-281.51;0.0;64250.0;187.0;59416.0
1272.37;-534.44;368.21;-240.88;0.0;64250.0;0.0;59532.0
1394.38;-545.2;412.92;-151.99;0.0;64250.0;65276.0;59532.0
1515.92;-571.93;733.65;297.83;187.04;64250.0;65472.0;59326.0
1724.72;-499.38;768.58;191.4;-78.41;64507.0;65412.0;58044.0
1870.23;-488.14;198.34;-188.06;0.0;64507.0;65473.0;56730.0
1911.66;-592.27;-39.55;-438.22;0.0;64764.0;65357.0;55052.0
1941.85;-697.73;37.54;-438.39;0.0;64764.0;65265.0;55004.0
1979.58;-813.14;218.57;-392.71;291.93;64764.0;0.0;55004.0
2042.01;-922.67;225.98;-388.46;25.44;64764.0;20.0;55004.0
2105.34;-1029.38;233.33;-384.13;-236.88;64764.0;25.0;55300.0
2150.86;-1133.29;219.13;-381.55;0.0;64507.0;270.0;58732.0
2243.3;-1213.42;361.23;-251.21;0.0;64507.0;49.0;59542.0
2348.36;-1276.1;390.22;-203.29;0.0;64507.0;36.0;60788.0
2467.89;-1316.26;428.4;-100.37;0.0;64764.0;65310.0;61854.0
2582.77;-1357.35;435.17;-65.03;0.0;64250.0;259.0;59176.0
2704.46;-1382.01;774.07;166.32;160.89;64250.0;65468.0;57202.0
2925.77;-1350.39;790.65;46.26;-107.69;64250.0;65444.0;53826.0
3035.78;-1379.28;52.59;-345.32;0.0;64250.0;65456.0;49672.0
2983.43;-1484.01;-127.02;-421.27;0.0;64250.0;258.0;48874.0
2973.25;-1598.58;-15.35;-439.73;0.0;64250.0;0.0;48874.0
2969.69;-1722.9;-11.48;-439.85;0.0;65021.0;0.0;48934.0
2966.76;-1847.26;-14.81;-439.75;0.0;64764.0;65489.0;48284.0
2944.47;-1966.55;-20.93;-439.5;0.0;64764.0;248.0;43656.0
2912.75;-2080.66;-277.57;-341.4;0.0;64764.0;65327.0;40570.0
2843.33;-2159.06;-30.36;-393.84;0.0;64764.0;270.0;37526.0
2800.14;-2273.74;-228.15;-376.23;0.0;64764.0;65423.0;34006.0
2691.67;-2315.74;-439.99;-2.16;0.0;64764.0;65421.0;32102.0
2570.43;-2319.8;-407.41;-166.18;0.0;65021.0;259.0;30948.0
2465.55;-2383.75;-381.44;-219.32;0.0;64764.0;65443.0;28774.0
2349.72;-2358.81;-436.67;54.03;0.0;64764.0;224.0;24862.0
2230.67;-2335.3;-345.7;272.19;0.0;64764.0;65287.0;20264.0
2182.04;-2225.06;-107.73;426.61;0.0;64764.0;65466.0;18506.0
2132.21;-2115.38;-119.07;423.59;0.0;64764.0;65288.0;17376.0
2118.17;-1994.84;-27.83;439.12;0.0;64764.0;0.0;16914.0
2112.37;-1882.23;-20.85;439.51;0.0;64764.0;0.0;16876.0
2089.5;-1762.07;-215.72;383.48;0.0;64764.0;65412.0;16914.0
2070.26;-1649.49;-40.52;438.13;0.0;65021.0;0.0;17286.0
2059.04;-1524.63;-39.42;438.23;0.0;65021.0;0.0;17324.0
2047.84;-1400.26;-39.43;438.23;0.0;65021.0;0.0;17324.0
2037.87;-1289.39;-39.43;438.23;0.0;65021.0;0.0;17324.0
2026.03;-1157.79;-39.43;438.23;0.0;65021.0;0.0;17324.0
2015.91;-1045.31;-40.23;446.86;230.3;65021.0;0.0;17324.0
2004.58;-919.47;-40.24;446.85;-37.24;65021.0;0.0;17324.0
1993.47;-796.09;-40.22;446.85;-299.56;65021.0;0.0;17324.0
1982.24;-671.27;-39.43;438.23;0.0;65021.0;0.0;17324.0
2014.59;-565.01;51.57;436.97;0.0;65021.0;259.0;17324.0
2009.13;-441.85;-37.28;438.42;0.0;65021.0;0.0;17324.0
1996.92;-318.55;-50.85;437.05;0.0;65021.0;0.0;17644.0
1975.99;-198.03;-112.58;425.35;0.0;64764.0;81.0;19676.0
1946.83;-81.76;31.31;438.88;0.0;64507.0;65288.0;21260.0
1934.1;27.42;-83.63;431.98;0.0;64507.0;65266.0;24424.0
1865.32;127.75;-226.97;376.94;0.0;64507.0;65266.0;27506.0
1845.13;167.6;-1.81;0.17;0.0;64507.0;0.0;30258.0
1844.65;167.7;-0.79;0.0;0.0;64250.0;0.0;25742.0
1851.94;168.88;44.0;10.04;0.0;62708.0;0.0;11596.0
1920.62;186.48;341.98;110.32;-188.1;63222.0;65401.0;13572.0
2016.32;240.46;21.01;323.94;0.0;63736.0;259.0;28854.0
1929.39;283.77;-438.22;39.5;0.0;64507.0;226.0;33184.0
1817.1;321.27;-329.83;305.13;-36.53;64507.0;65438.0;30988.0
1726.6;407.16;-379.74;222.25;0.0;64507.0;258.0;31398.0
1608.02;433.75;-435.61;62.02;0.0;64507.0;0.0;31398.0
1487.46;452.97;-389.36;204.93;0.0;64507.0;65287.0;33540.0
1381.64;480.07;-408.94;-162.38;0.0;64507.0;270.0;39418.0
1261.66;466.58;-439.73;-15.34;0.0;64507.0;85.0;42480.0
1148.51;424.8;-270.5;-347.03;0.0;64507.0;247.0;46670.0
1113.15;317.75;-100.06;-428.47;0.0;65021.0;0.0;46900.0
1049.12;215.93;-117.2;-424.11;0.0;64507.0;258.0;48062.0
1033.66;94.08;-32.63;-438.79;0.0;64507.0;28.0;48588.0
1026.55;-27.2;-24.0;-439.34;0.0;64507.0;0.0;48588.0
1023.23;-150.23;-99.34;-428.64;0.0;64507.0;65266.0;50946.0
1015.68;-257.89;170.5;-405.62;0.0;64507.0;259.0;55240.0
1081.01;-362.92;161.89;-409.13;0.0;64507.0;65277.0;59382.0
1159.67;-452.52;377.35;-226.29;0.0;64507.0;98.0;60456.0
1262.68;-498.69;439.43;-22.39;0.0;64507.0;258.0;60494.0
1384.41;-512.89;401.44;-180.12;0.0;64507.0;65421.0;60456.0
1497.17;-562.56;438.9;-31.08;0.0;64507.0;270.0;59860.0
1609.93;-596.5;359.87;-253.17;0.0;64507.0;65426.0;58444.0
1721.75;-609.7;424.29;-116.52;0.0;64507.0;65276.0;57544.0
1812.3;-688.77;286.36;-334.06;0.0;64507.0;65497.0;56330.0
1891.17;-786.18;264.63;-351.52;0.0;64764.0;65491.0;55586.0
1965.27;-888.41;259.81;-366.75;97.57;64764.0;65508.0;55098.0
2036.66;-991.12;253.71;-370.98;-166.83;64764.0;65520.0;55336.0
2104.46;-1084.61;287.07;-333.45;0.0;64764.0;133.0;57320.0
2189.58;-1169.14;326.95;-294.45;0.0;64764.0;86.0;58760.0
2298.57;-1226.57;410.0;-159.68;0.0;64764.0;29.0;61840.0
2412.5;-1270.14;407.46;-166.06;0.0;64764.0;65495.0;61274.0
2513.66;-1317.6;388.52;-206.53;0.0;65021.0;65481.0;59922.0
2633.6;-1344.78;439.97;4.99;0.0;65021.0;44.0;57802.0
2746.8;-1377.94;304.84;-317.29;0.0;65021.0;65276.0;54924.0
2838.88;-1441.73;395.26;-193.32;0.0;65021.0;0.0;52422.0
2920.88;-1526.24;90.08;-430.68;0.0;65021.0;65265.0;49272.0
2923.75;-1647.95;-14.44;-439.76;0.0;65021.0;0.0;48736.0
2918.58;-1771.75;-21.01;-439.5;0.0;64507.0;0.0;48606.0
2921.24;-1881.86;160.84;-409.55;0.0;64507.0;247.0;48302.0
2941.29;-1998.9;-112.17;-425.46;0.0;64507.0;65323.0;45086.0
2946.66;-2117.17;-116.44;-424.31;0.0;64507.0;65288.0;43380.0
2912.04;-2233.16;-190.6;-396.57;0.0;64507.0;65266.0;38510.0
2876.19;-2416.3;-114.2;-777.99;17.73;64507.0;65412.0;35010.0
2829.82;-2562.1;-226.71;-35.18;0.0;64507.0;65434.0;32236.0
2764.48;-2546.11;-88.81;187.34;0.0;64507.0;65288.0;31626.0
2721.42;-2471.69;-243.43;359.67;0.0;64507.0;65265.0;31626.0
2632.41;-2408.72;-429.82;94.11;0.0;64507.0;184.0;31626.0
2511.33;-2394.58;-438.61;34.99;0.0;64764.0;0.0;31994.0
2389.5;-2375.18;-412.81;152.27;0.0;64507.0;65276.0;27056.0
2292.0;-2326.37;-282.22;337.57;0.0;64764.0;65281.0;22006.0
2186.32;-2265.88;-404.13;174.0;0.0;64764.0;0.0;20134.0
2119.21;-2170.15;-116.19;424.38;0.0;64764.0;65418.0;18422.0
2094.59;-2050.22;-79.13;432.83;0.0;64764.0;0.0;18232.0
2073.9;-1929.52;-68.16;434.69;0.0;64764.0;0.0;17878.0
2029.31;-1814.86;-207.74;387.87;0.0;64764.0;65277.0;17524.0
2005.86;-1695.08;-51.18;437.01;0.0;64764.0;0.0;17448.0
1993.92;-1581.98;-44.86;437.71;0.0;64764.0;0.0;17448.0
1981.77;-1460.12;-43.19;437.88;0.0;64764.0;0.0;17410.0
1978.66;-1338.53;147.73;414.46;0.0;64764.0;65287.0;17410.0
2000.29;-1230.85;-20.86;439.51;0.0;64764.0;94.0;17410.0
2019.23;-1110.9;243.48;366.49;0.0;64764.0;65345.0;17144.0
2031.85;-990.95;6.4;448.55;210.41;64764.0;51.0;17144.0
2031.5;-863.63;-7.8;448.53;-59.22;64764.0;36.0;17144.0
2028.07;-740.8;-16.58;448.31;-319.45;64764.0;21.0;17144.0
2021.4;-628.92;-31.07;438.9;0.0;64764.0;0.0;17144.0
2012.58;-506.8;-31.85;438.85;0.0;64764.0;0.0;17144.0
2004.97;-384.58;-22.78;439.41;0.0;65021.0;0.0;16904.0
1997.05;-261.93;-55.24;436.52;0.0;64764.0;138.0;18978.0
1953.33;-148.66;-153.61;412.31;0.0;64764.0;65401.0;21476.0
1969.41;-36.68;119.44;423.48;0.0;64764.0;65510.0;21552.0
1999.12;83.02;79.11;432.83;0.0;64764.0;49.0;23206.0
2004.71;207.81;-38.43;438.32;0.0;64764.0;60.0;26144.0
1974.67;322.53;-172.63;404.72;0.0;64764.0;96.0;29848.0
1875.6;384.63;-427.63;103.58;0.0;64764.0;84.0;30826.0
1754.34;399.18;-440.0;-0.21;0.0;64764.0;104.0;33390.0
1631.81;389.7;-437.65;-45.43;0.0;65278.0;0.0;33882.0
1523.57;405.56;-390.92;201.94;0.0;65278.0;65466.0;35566.0
1414.46;452.5;-424.61;115.37;0.0;65535.0;121.0;39640.0
1292.52;452.13;-433.11;-77.59;0.0;65278.0;69.0;43610.0
1177.91;407.41;-368.53;-240.38;0.0;65021.0;117.0;48326.0
