x;y;vx;vy;pitch;roll;yaw;;;x;y;vx;vy;pitch;roll;yaw
2117,52;-2099,43;-87,5;431,21;65535;65500;18150;;;;;;;;;
2104,01;-1977,36;-23,75;439,36;0;65509;16782;;;;;;;;;
2101,81;-1855,43;-0,21;440;0;0;16346;;;;;;;;;
2099,02;-1732,53;-18,05;439,63;0;0;16842;;;;;;;;;
2093,64;-1607,78;-19,2;439,58;0;0;16842;;;;;;;;;
2088,73;-1495,59;-19,24;439,58;0;0;16842;;;;;;;;;
2083,38;-1373,26;-19,23;439,58;0;0;16842;;;;;;;;;
2077,98;-1249,97;-19,23;439,58;0;0;16842;;;;;;;;;
2072,61;-1127,14;-19,23;439,58;0;0;16842;;;;;;;;;
2067,21;-1003,84;-19,24;439,58;0;0;16842;;;;;;;;;
2061,82;-880,53;-19,23;439,58;0;0;16842;;;;;;;;;
2056,38;-756,27;-19,24;439,58;0;0;16842;;;;;;;;;
2087,49;-652,39;83,52;432;0;259;16842;;;;;;;;;
2088,49;-530,08;-16,7;439,68;0;0;16842;;;;;;;;;
2083,29;-407,75;-19,17;439,58;0;0;16842;;;;;;;;;
2077,97;-285,9;-19,23;439,58;0;0;16842;;;;;;;;;
2103,18;-169,52;175,57;403,45;0;270;16842;;;;;;;;;
2110,05;-46,87;-14,47;439,76;0;0;16842;;;;;;;;;
2105,49;63,87;-19,08;439,59;0;0;16842;;;;;;;;;
2100,11;187,18;-19,23;439,58;0;0;16842;;;;;;;;;
2094,69;310,96;-19,23;439,58;0;0;16842;;;;;;;;;
2064,69;428,92;-201,31;391,24;62708;81;22084;;;;;;;;;
1963,8;484,65;-431,75;-84,84;0;270;40590;;;;;;;;;
1897,51;388,01;-108,49;-426,41;514;133;47348;;;;;;;;;
1939,61;282,32;166,05;-407,46;65535;65276;49878;;;;;;;;;
1951,02;168,73;-6,99;-439,94;65535;65477;48640;;;;;;;;;
1946,33;46,84;-15,77;-439,72;65535;0;48820;;;;;;;;;
1944,07;-78;-1,18;-440;65535;0;49188;;;;;;;;;
1944,62;-201,91;2,92;-439,99;65535;0;49226;;;;;;;;;
1945,39;-313,7;3,03;-439,99;65535;0;49226;;;;;;;;;
1934,17;-434,74;-207,44;-388,03;65535;65265;49226;;;;;;;;;
1913,85;-554,2;-5,49;-439,97;65535;34;49226;;;;;;;;;
1914,17;-677,13;2,83;-439,99;65535;0;49226;;;;;;;;;
1914,97;-794,25;3,03;-439,99;65535;0;49226;;;;;;;;;
1915,81;-915,73;3,03;-439,99;65535;0;49226;;;;;;;;;
1916,66;-1039,16;3,03;-439,99;65535;0;49226;;;;;;;;;
1917,52;-1164,02;3,03;-439,99;65535;0;49226;;;;;;;;;
1918,38;-1287,93;3,03;-439,99;65535;0;49226;;;;;;;;;
1919,15;-1399,72;3,03;-439,99;65535;0;49226;;;;;;;;;
1898,3;-1519,27;-43,2;-437,87;65535;184;49226;;;;;;;;;
1896,03;-1641,68;-3,1;-439,99;65535;0;49036;;;;;;;;;
1902,04;-1764,88;38,47;-438,32;65535;0;50128;;;;;;;;;
1912,92;-1886,85;41,72;-438,02;65535;67;50542;;;;;;;;;
1928,47;-2010,74;58;-436,16;65535;0;50542;;;;;;;;;
1918,69;-2131,65;-135,75;-418,53;65535;247;50772;;;;;;;;;
1931,26;-2240,65;127,79;-421,04;65535;149;53226;;;;;;;;;
1975,73;-2353,67;168,48;-406,47;65535;0;53200;;;;;;;;;
2044,06;-2444,02;409,76;3,19;65021;123;11686;;;;;;;;;
2067,3;-2097,94;166,41;407,32;0;65265;16360;;;;;;;;;
2107,47;-1994,44;25,24;439,28;0;159;16732;;;;;;;;;
2105,78;-1868,63;-12,71;439,82;65535;0;16694;;;;;;;;;
2102,38;-1746,71;-11,6;439,85;65535;0;16656;;;;;;;;;
2098,4;-1624,33;-19,33;439,57;65278;0;16880;;;;;;;;;
2092,63;-1501,04;-20,88;439,51;65278;0;16880;;;;;;;;;
2086,82;-1378,73;-20,9;439,51;65278;0;16880;;;;;;;;;
2081,48;-1266,56;-20,91;439,5;65278;0;16880;;;;;;;;;
2101,19;-1144,08;14,99;439,74;65278;143;16880;;;;;;;;;
2097,5;-1020,24;-20,08;439,54;65278;0;16880;;;;;;;;;
2091,73;-897,93;-20,89;439,5;65278;0;16880;;;;;;;;;
2085,87;-774,65;-20,9;439,5;65278;0;16880;;;;;;;;;
2118,35;-668,54;128,3;420,88;65278;259;16880;;;;;;;;;
2121,83;-545,99;-17,27;439,66;65278;0;16880;;;;;;;;;
2116,21;-423,17;-20,82;439,51;65278;0;16880;;;;;;;;;
2110,42;-301,35;-20,9;439,5;65278;0;16880;;;;;;;;;
2104,56;-178,07;-20,9;439,5;65278;0;16880;;;;;;;;;
2099,19;-55,25;-4,77;439,97;63736;65414;15534;;;;;;;;;
2106,77;67,91;34,93;438,61;63736;0;15534;;;;;;;;;
2125,67;187,31;153,13;412,5;65278;135;17894;;;;;;;;;
2119,08;310,23;-69,54;434,47;65535;0;18172;;;;;;;;;
2087,93;417,05;-221,73;380,05;65278;226;23182;;;;;;;;;
1997,15;489,35;-439,99;-3,53;65278;259;39914;;;;;;;;;
1952,05;394,24;165,6;-407,65;65278;270;47304;;;;;;;;;
1953,9;272,2;-12,33;-439,83;65021;0;48916;;;;;;;;;
1935,32;152,42;-51,42;-436,98;65021;246;49502;;;;;;;;;
1935,04;40,2;12,48;-439,82;65021;0;49502;;;;;;;;;
1938,76;-84,14;13,16;-439,8;65278;0;49464;;;;;;;;;
1942,64;-205,56;16,62;-439,69;65021;0;49578;;;;;;;;;
1913,45;-321,62;-41,08;-438,08;65021;233;49578;;;;;;;;;
1915,11;-443,05;18,03;-439,63;65021;0;49616;;;;;;;;;
1920,49;-565,86;19,53;-439,57;65021;0;49616;;;;;;;;;
1925,97;-689,16;19,56;-439,57;65021;0;49616;;;;;;;;;
1931,39;-811,01;19,56;-439,57;65021;0;49616;;;;;;;;;
1936,41;-923,67;19,56;-439,57;65021;0;49616;;;;;;;;;
1941,79;-1044,55;19,56;-439,57;65021;0;49616;;;;;;;;;
1943,11;-1169,38;-115,86;-424,47;65021;65265;49616;;;;;;;;;
1927,73;-1289,4;10,69;-439,87;65021;35;49616;;;;;;;;;
1932,65;-1412,24;19,35;-439,58;65021;0;49616;;;;;;;;;
1938,04;-1533,6;19,56;-439,57;65021;0;49616;;;;;;;;;
1939,62;-1655,1;-109,6;-426,13;65021;65276;49616;;;;;;;;;
1913,12;-1774,77;3,11;-439,99;65021;66;49616;;;;;;;;;
1917,15;-1887,95;19,03;-439,59;65021;0;49616;;;;;;;;;
1922,59;-2010,77;19,55;-439,57;65021;0;49616;;;;;;;;;
1929,98;-2133,91;60,19;-435,87;64764;161;51828;;;;;;;;;
1963,89;-2239,71;166,76;-407,17;63993;56;53610;;;;;;;;;
1993,49;-2358,14;86,5;-431,42;64250;270;55854;;;;;;;;;
2092,56;-2393,28;393,09;197,69;65535;259;8986;;;;;;;;;
2162,16;-2295,25;112,81;425,29;0;270;16496;;;;;;;;;
2122,14;-2185,74;-125,13;421,83;0;65276;16832;;;;;;;;;
2112,26;-2075,06;-11,82;439,85;0;0;16540;;;;;;;;;
2110,69;-1953,59;-3,65;439,98;0;0;16464;;;;;;;;;
2110,1;-1831,61;-1,74;439,99;0;0;16426;;;;;;;;;
2109,63;-1709,17;-1,68;439,99;0;0;16426;;;;;;;;;
2107,56;-1585,76;-10,96;439,86;65535;0;16656;;;;;;;;;
2104,41;-1463,35;-11,45;439,85;65535;0;16656;;;;;;;;;
2101,19;-1339,98;-11,46;439,85;65535;0;16656;;;;;;;;;
2098,27;-1227,72;-11,46;439,85;65535;0;16656;;;;;;;;;
2095,08;-1105,32;-11,45;439,85;65535;0;16656;;;;;;;;;
2091,87;-981,95;-11,46;439,85;65535;0;16656;;;;;;;;;
2088,59;-856,14;-11,46;439,85;65535;0;16656;;;;;;;;;
2085,41;-734,22;-11,46;439,85;65535;0;16656;;;;;;;;;
2082,51;-622,93;-11,45;439,85;65535;0;16656;;;;;;;;;
2079,31;-500,04;-11,46;439,85;65535;0;16656;;;;;;;;;
2076,08;-376,17;-11,46;439,85;65535;0;16656;;;;;;;;;
2072,86;-252,31;-11,46;439,85;65535;0;16656;;;;;;;;;
2069,87;-137,64;-11,46;439,85;65535;0;16656;;;;;;;;;
2066,85;-15,23;-4,7;439,97;65021;65468;15774;;;;;;;;;
2080,07;96,95;31,03;179,34;65021;0;14412;;;;;;;;;
2090,41;151,95;79,89;418,3;65021;65535;14412;;;;;;;;;
2101,82;272,92;-27,36;439,15;257;164;18158;;;;;;;;;
2080,34;393,87;-93,3;429,99;257;0;18822;;;;;;;;;
2016,38;475,74;-432,87;78,89;64764;270;36566;;;;;;;;;
1946,47;390,42;-63,23;-435,43;0;157;48586;;;;;;;;;
1938,51;265,85;-11,63;-439,85;0;0;48952;;;;;;;;;
1923,63;155,54;-179,97;-401,51;0;123;48572;;;;;;;;;
1907,58;33,57;-22,88;-439,4;0;0;48724;;;;;;;;;
1902,81;-92,65;-13,73;-439,79;65535;0;48838;;;;;;;;;
1899,23;-209,73;-13,33;-439,8;65535;0;48876;;;;;;;;;
1895,94;-332,14;-10,25;-439,88;65535;0;48968;;;;;;;;;
1894,89;-456,03;-0,89;-440;65278;0;49140;;;;;;;;;
1894,49;-578,48;-0,89;-440;65278;0;49140;;;;;;;;;
1894,33;-702,39;-0,51;-440;65278;0;49140;;;;;;;;;
1932,8;-816;63,8;-435,35;65278;65267;49140;;;;;;;;;
1936,95;-938,82;3,4;-439,99;65278;0;49254;;;;;;;;;
1939,64;-1050,58;14,92;-439,75;514;0;49448;;;;;;;;;
1943,26;-1172,98;12,55;-439,82;514;0;49448;;;;;;;;;
1946,12;-1296,85;7,28;-439,94;514;0;49296;;;;;;;;;
1947,18;-1420,74;0,5;-440;514;0;49144;;;;;;;;;
1946,53;-1532,55;-13,21;-439,8;257;65473;48324;;;;;;;;;
1907,79;-1646,84;-34,7;-438,63;65021;247;50356;;;;;;;;;
1916,66;-1768,86;48,59;-437,31;65021;0;50356;;;;;;;;;
1928,27;-1892,21;32,88;-438,77;65021;0;49896;;;;;;;;;
1937,12;-2014,82;31,39;-438,88;65021;0;49896;;;;;;;;;
1945,95;-2138,42;31,35;-438,88;65021;0;49896;;;;;;;;;
1956;-2250,73;50,71;-437,07;65278;32;50606;;;;;;;;;
1974,64;-2372,68;97,97;-428,96;65535;176;52902;;;;;;;;;
2052,9;-2458,07;425,42;-112,33;65535;270;1768;;;;;;;;;
2149,96;-2411,04;267,4;349,42;0;270;12298;;;;;;;;;
2155,04;-2297,74;-248,31;363,24;0;270;16616;;;;;;;;;
2125,67;-2181,38;-7,59;439,94;0;65457;16074;;;;;;;;;
2127,11;-2058,94;-0,05;440;257;0;16318;;;;;;;;;
2127,73;-1936,48;2,8;439,99;257;0;16318;;;;;;;;;
2129,33;-1814,05;12,28;439,83;65021;0;16034;;;;;;;;;
2131,73;-1692,12;-0,57;440;65278;0;16478;;;;;;;;;
2130,06;-1568,7;-7,57;439,94;65278;0;16568;;;;;;;;;
2128,09;-1456,92;-7,76;439,93;65278;0;16568;;;;;;;;;
2105,44;-1333,97;-73,31;433,85;65278;65290;16568;;;;;;;;;
2099,72;-1211,25;-4,77;439,98;65535;0;16416;;;;;;;;;
2099,14;-1088,79;-1,43;440;65535;0;16416;;;;;;;;;
2115,28;-979,06;70,35;434,34;65535;259;16416;;;;;;;;;
2119,29;-854,32;0,29;440;65535;0;16416;;;;;;;;;
2119,01;-729,94;-1,3;440;65535;0;16416;;;;;;;;;
2118,68;-619,11;-1,33;440;65535;0;16416;;;;;;;;;
2118,31;-498,1;-1,34;440;65535;0;16416;;;;;;;;;
2118,22;-376,62;0,26;440;65535;0;16378;;;;;;;;;
2118,31;-253,2;0,34;440;65535;0;16378;;;;;;;;;
2118,41;-128,81;0,34;440;65535;0;16340;;;;;;;;;
2118,84;-4,91;1,82;440;65535;0;16340;;;;;;;;;
2120,01;105,91;7,53;439,94;0;0;16188;;;;;;;;;
2122,14;226,9;4,57;439,98;65535;36;16840;;;;;;;;;
2100,18;347,19;-173,08;404,53;64764;174;21662;;;;;;;;;
2038,83;454,16;-243,4;366,55;64764;92;23286;;;;;;;;;
1936,97;495,58;-391,99;-199,86;64764;270;43356;;;;;;;;;
1893,5;395,75;-30,3;-438,96;65278;165;49368;;;;;;;;;
1893,59;274,28;8,12;-439,93;65278;0;49368;;;;;;;;;
1895,63;150,88;6,1;-439,96;65535;0;49292;;;;;;;;;
1897,31;26,5;5,9;-439,96;65535;0;49292;;;;;;;;;
1899,22;-94,97;7,35;-439,94;65535;0;49330;;;;;;;;;
1901,27;-216,92;7,41;-439,94;65535;0;49330;;;;;;;;;
1903,33;-339,35;7,4;-439,94;65535;0;49330;;;;;;;;;
1905,38;-461,31;7,4;-439,94;65535;0;49292;;;;;;;;;
1906,97;-572,61;5,95;-439,96;65535;0;49292;;;;;;;;;
1908,63;-696,51;5,9;-439,96;65535;0;49292;;;;;;;;;
1910,28;-818,95;5,9;-439,96;65535;0;49292;;;;;;;;;
1911,94;-942,83;5,9;-439,96;65535;0;49292;;;;;;;;;
1899,9;-1053,94;-54,69;-436,59;65535;239;49292;;;;;;;;;
1897,84;-1177,77;4,48;-439,97;65535;0;49292;;;;;;;;;
1899,39;-1300,22;5,87;-439,96;65535;0;49292;;;;;;;;;
1900,86;-1424,59;4,38;-439,98;65535;0;49254;;;;;;;;;
1901,97;-1539,3;4,23;-439,98;65535;0;49254;;;;;;;;;
1902,39;-1661,75;-1,75;-440;65535;0;49092;;;;;;;;;
1901,75;-1781,78;-2,51;-440;65535;0;49092;;;;;;;;;
1900,84;-1902,29;-7,08;-439,94;65535;0;48926;;;;;;;;;
1898,34;-2024,24;-9,53;-439,9;65535;0;48926;;;;;;;;;
1895,98;-2145,21;-2,62;-439,99;65535;31;49352;;;;;;;;;
1912,53;-2265,83;139,49;-417,3;64764;175;53764;;;;;;;;;
1986,28;-2363,27;364,04;-247,14;63993;259;62590;;;;;;;;;
2081,08;-2322,77;175,06;403,68;65278;259;14740;;;;;;;;;
2105,04;-2213,24;71,27;434,19;0;0;14778;;;;;;;;;
2123,52;-2089,3;37,14;438,43;0;108;16306;;;;;;;;;
2119,47;-1965,08;-30,72;438,93;0;0;17160;;;;;;;;;
2111,06;-1843,4;-26,38;439,21;0;0;16954;;;;;;;;;
2107,27;-1720,54;-4,84;439,97;65535;0;16448;;;;;;;;;
2106,39;-1598,09;-2,75;439,99;65535;0;16448;;;;;;;;;
2105,64;-1476,12;-2,69;439,99;65535;0;16448;;;;;;;;;
2104,88;-1353,19;-2,69;439,99;65535;0;16448;;;;;;;;;
2104,13;-1230,74;-2,69;439,99;65535;0;16448;;;;;;;;;
2103,44;-1117;-2,69;439,99;65535;0;16448;;;;;;;;;
2102,69;-995,04;-2,69;439,99;65535;0;16448;;;;;;;;;
2102,41;-871,61;1,52;440;65535;0;16334;;;;;;;;;
2102,98;-750,13;2,18;439,99;65535;0;16334;;;;;;;;;
2103,59;-627,2;2,18;440;65535;0;16334;;;;;;;;;
2104,2;-504,26;2,19;439,99;65535;0;16334;;;;;;;;;
2105,1;-378,92;4,85;439,97;65535;0;16258;;;;;;;;;
2106,58;-255,5;5,38;439,97;65535;0;16258;;;;;;;;;
2107,99;-142,74;6,14;439,96;65535;0;16220;;;;;;;;;
2110,58;-15,96;11,04;439,86;65535;0;16106;;;;;;;;;
2113,83;106,93;11,8;439,84;65535;0;16106;;;;;;;;;
2116,83;218,69;11,81;439,84;65535;0;16106;;;;;;;;;
2118,98;342,55;-23,7;439,36;65535;242;19360;;;;;;;;;
2033,37;414,8;-430,69;90,02;0;149;31508;;;;;;;;;
1913,87;413,48;-367,26;-242,33;64764;259;46024;;;;;;;;;
1885,4;298,34;-24,44;-439,32;64764;65509;48418;;;;;;;;;
1878,68;184,8;-14,35;-439,77;65021;49;49104;;;;;;;;;
1880,14;61,9;12,9;-439,81;65535;0;49462;;;;;;;;;
1883,94;-62,43;14,38;-439,76;0;0;49462;;;;;;;;;
1890,02;-145,39;55,82;-380,54;0;135;49348;;;;;;;;;
1899,32;-255,5;13,18;-439,8;65535;0;49348;;;;;;;;;
1901,94;-378,41;8,38;-439,92;65535;0;49348;;;;;;;;;
1904,24;-500,84;8,27;-439,92;65535;0;49348;;;;;;;;;
1906,27;-622,79;5,29;-439,97;65535;0;49234;;;;;;;;;
1907,25;-746,69;2,28;-439,99;65535;0;49196;;;;;;;;;
1907,42;-869,62;0,22;-440;65278;0;49158;;;;;;;;;
1907,2;-991,6;-3,19;-439,99;65278;0;49044;;;;;;;;;
1906,13;-1103,88;-4,51;-439,98;65278;0;49044;;;;;;;;;
1905,12;-1226,32;-0,74;-440;65278;0;49174;;;;;;;;;
1905,26;-1348,78;0,8;-440;65278;0;49174;;;;;;;;;
1905,5;-1473,16;0,84;-440;65278;0;49174;;;;;;;;;
1905,74;-1598,04;0,85;-440;65278;0;49174;;;;;;;;;
1905,95;-1710,81;0,85;-440;65278;0;49174;;;;;;;;;
1906,19;-1836,17;0,84;-440;65278;0;49174;;;;;;;;;
1906,43;-1959,58;0,84;-440;65278;0;49174;;;;;;;;;
1904,87;-2072,33;-22,37;-439,43;65278;65505;48440;;;;;;;;;
1896,85;-2196,45;-29,83;-438,99;65278;0;48440;;;;;;;;;
1903,44;-2317,02;186,56;-398,49;65278;259;58174;;;;;;;;;
2011,75;-2342,74;374,7;230,65;65278;270;10842;;;;;;;;;
2042,01;-2230,36;-44,89;437,7;65278;118;18190;;;;;;;;;
2033,9;-2118,53;14,17;439,77;0;65387;15056;;;;;;;;;
2047,01;-1995,84;54,46;436,62;0;0;15170;;;;;;;;;
2059,36;-1872,28;113,81;425,03;65535;65265;16182;;;;;;;;;
2099,94;-1758,29;33,23;438,74;65535;111;16220;;;;;;;;;
2103,32;-1644,6;7,74;439,93;65535;0;16220;;;;;;;;;
2104,59;-1521,68;1,57;439,99;65535;0;16410;;;;;;;;;
2103,92;-1399,23;-4;439,98;65535;0;16486;;;;;;;;;
2125,71;-1280,77;35,65;438,55;65535;167;16486;;;;;;;;;
2126,95;-1155,45;-3,34;439,99;65535;0;16486;;;;;;;;;
2125,91;-1041,71;-4,2;439,98;65535;0;16486;;;;;;;;;
2124,73;-918,3;-4,22;439,98;65535;0;16486;;;;;;;;;
2123,54;-794,88;-4,23;439,98;65535;0;16486;;;;;;;;;
2122,36;-671,47;-4,23;439,98;65535;0;16486;;;;;;;;;
2119,25;-548,1;-13,95;439,78;0;0;16724;;;;;;;;;
2115,87;-425,2;-7,19;439,94;65535;0;16508;;;;;;;;;
2110,21;-303,87;-28,41;439,08;0;0;17086;;;;;;;;;
2102,72;-190,37;-27,42;439,14;65535;0;16972;;;;;;;;;
2100,38;-67,51;8,19;439,92;65535;0;16094;;;;;;;;;
2101,72;53,95;-4,82;439,97;65278;0;16626;;;;;;;;;
2098,92;179,76;-13,66;439,79;65278;0;16832;;;;;;;;;
2092,37;292,81;-30,94;438,91;65278;0;17140;;;;;;;;;
2102,33;411,33;-192,06;395,87;64764;259;25002;;;;;;;;;
1995,92;455,21;-436,39;-56,27;64764;259;36322;;;;;;;;;
1905,45;394,77;-253,1;-359,92;64764;270;44560;;;;;;;;;
1858,07;281,61;-89,93;-430,71;65278;193;48412;;;;;;;;;
1852,18;248,61;1,69;0;65535;0;49564;;;;;;;;;
1854,7;248,61;11,58;0;0;0;49640;;;;;;;;;
1901,24;211,86;168,31;-363,35;65535;65265;49578;;;;;;;;;
1915,93;89,29;11,74;-439,84;65535;65503;49240;;;;;;;;;
1896,54;-32,44;-11,33;-439,85;65535;63;49240;;;;;;;;;
1898,06;-156,82;10,96;-439,86;65535;0;49430;;;;;;;;;
1901,26;-279,22;11,63;-439,85;65535;0;49430;;;;;;;;;
1938,32;-384,09;50,03;-437,15;65535;65355;49392;;;;;;;;;
1942,66;-506,92;6,67;-439,95;65278;0;49286;;;;;;;;;
1944,31;-631,78;5,6;-439,97;65278;0;49286;;;;;;;;;
1917,54;-750,09;-21,13;-439,49;65278;112;49286;;;;;;;;;
1917,45;-865,26;5,86;-439,96;65278;0;49324;;;;;;;;;
1920,09;-990,11;10,34;-439,88;65535;0;49400;;;;;;;;;
1923,09;-1116,41;10,46;-439,88;65535;0;49400;;;;;;;;;
1925,72;-1227,21;10,46;-439,87;65535;0;49400;;;;;;;;;
1928,43;-1353,51;8,84;-439,91;65535;0;49362;;;;;;;;;
1930,92;-1478,35;8,77;-439,91;65535;0;49362;;;;;;;;;
1933,37;-1601,25;8,77;-439,91;65535;0;49362;;;;;;;;;
1932,97;-1712,31;-90,24;-430,65;65535;65265;49362;;;;;;;;;
1901,02;-1826,74;-10,17;-439,88;65535;103;49526;;;;;;;;;
1904,71;-1949,12;21,33;-439,48;0;0;49530;;;;;;;;;
1909,44;-2071;15,99;-439,71;0;0;49530;;;;;;;;;
1913,85;-2192,89;15,86;-439,71;0;0;49530;;;;;;;;;
1935,93;-2313,36;194,81;-394,52;0;237;55546;;;;;;;;;
2018,58;-2401,98;399,75;-183,84;0;247;65312;;;;;;;;;
2121,57;-2352,88;211,45;385,86;0;259;13590;;;;;;;;;
2147,43;-2242,69;-1,37;440;65535;270;17938;;;;;;;;;
2118;-2123,93;-92,46;430,17;65535;65349;17418;;;;;;;;;
2103,22;-2002,89;-43,21;437,87;65535;0;17380;;;;;;;;;
2094,08;-1878,85;-28,3;439,09;65535;0;17044;;;;;;;;;
2087,44;-1766,27;-22,99;439,4;65278;0;16908;;;;;;;;;
2081,23;-1643,98;-22,13;439,45;65278;0;16908;;;;;;;;;
2095,59;-1521,05;-8,96;439,91;65278;45;16870;;;;;;;;;
2093,66;-1398,64;11,19;439,86;65535;65485;15838;;;;;;;;;
2099,93;-1276,36;21,47;439,47;65535;26;16082;;;;;;;;;
2102,57;-1154,42;3,21;439,99;65535;0;16346;;;;;;;;;
2103,14;-1031,49;1,73;440;65535;0;16346;;;;;;;;;
2103,55;-920,65;1,21;440;65535;0;16384;;;;;;;;;
2102,94;-796,75;-4,38;439,98;65535;0;16498;;;;;;;;;
2101,62;-671,4;-4,72;439,97;65535;0;16498;;;;;;;;;
2118,3;-564,07;235,92;371,4;65535;65276;16498;;;;;;;;;
2136,77;-439,41;1,98;440;65535;25;16498;;;;;;;;;
2134,73;-316;-10,68;439,87;65535;0;16650;;;;;;;;;
2131,89;-203,27;-11,6;439,85;65535;0;16688;;;;;;;;;
2122,57;-77,29;-8,8;439,91;65535;65472;16238;;;;;;;;;
2123,43;48,06;5,91;439,96;65535;0;16238;;;;;;;;;
2124,99;161,78;5,28;439,97;65535;0;16422;;;;;;;;;
2117,7;285,78;-65,59;435,08;0;64;18426;;;;;;;;;
2086,83;407,42;-177,23;402,72;771;281;23030;;;;;;;;;
1995,23;453,56;-423,22;-120,36;771;270;42068;;;;;;;;;
1946,15;346,71;-55,71;-436,46;1285;68;48256;;;;;;;;;
1934,92;225,28;-37,7;-438,38;771;65506;48084;;;;;;;;;
1923,9;99,45;-26,15;-439,22;64764;0;48718;;;;;;;;;
1923,11;-22,96;7,16;-439,94;65278;0;49264;;;;;;;;;
1922,66;-145,42;-4,3;-439,98;65278;0;49134;;;;;;;;;
1922,75;-267,38;2,12;-440;65278;0;49210;;;;;;;;;
1923,39;-388,86;2,35;-439,99;65278;0;49210;;;;;;;;;
1924,64;-510,83;7,97;-439,93;65278;0;49378;;;;;;;;;
1926,95;-622,6;9,4;-439,9;65278;0;49378;;;;;;;;;
1901,85;-739,41;-80,92;-432,49;65535;259;49416;;;;;;;;;
1900,3;-862,69;12,39;-439,83;65535;0;49400;;;;;;;;;
1902,99;-986,56;8,85;-439,91;65535;0;49362;;;;;;;;;
1905,32;-1108,02;6,35;-439,95;65535;0;49222;;;;;;;;;
1906,15;-1230,47;2,28;-440;65278;0;49260;;;;;;;;;
1907,7;-1353,39;7,45;-439,94;65278;0;49336;;;;;;;;;
1907,38;-1476,32;-5,65;-439,96;65535;0;49004;;;;;;;;;
1905,84;-1587,15;-6,22;-439,95;65535;0;49004;;;;;;;;;
1901,8;-1710,97;-21,06;-439,49;65021;0;48630;;;;;;;;;
1900,85;-1835,77;-1,52;-440;65021;65460;48668;;;;;;;;;
1897,87;-1948,98;-11,34;-439,85;65278;0;48896;;;;;;;;;
1894,83;-2071,4;-10,81;-439,86;65278;0;48896;;;;;;;;;
1899,46;-2193,98;67,17;-434,85;65278;82;51294;;;;;;;;;
1929,92;-2313,39;154,23;-412,08;65278;179;54338;;;;;;;;;
2019,96;-2388,25;436,35;-56,55;65278;259;2418;;;;;;;;;
2113,82;-2332,67;253;359,98;65278;270;11932;;;;;;;;;
2141,1;-2214,4;-23,69;439,36;65535;134;17704;;;;;;;;;
2127,73;-2093,67;-54,73;436,58;65535;0;17704;;;;;;;;;
2120,81;-1969,11;2,57;439,99;65278;65507;16152;;;;;;;;;
2122,91;-1854,91;9,55;439,9;65278;0;16152;;;;;;;;;
2125,64;-1732;10,28;439,88;65278;0;16114;;;;;;;;;
2121,33;-1610,66;-28,43;439,08;65278;0;17062;;;;;;;;;
2113,4;-1488,47;-28,49;439,08;65278;0;17062;;;;;;;;;
2144,65;-1373,36;150,39;413,5;65278;259;17062;;;;;;;;;
2148,54;-1262,55;-22,24;439,44;65278;0;17062;;;;;;;;;
2139,96;-1138,52;-87,22;431,26;65278;157;17062;;;;;;;;;
2088,72;-1028,17;-67,11;434,85;65278;65381;17062;;;;;;;;;
2079,24;-918,73;-29,89;438,98;65278;0;17062;;;;;;;;;
2094,58;-795,93;190,24;396,75;65278;135;17062;;;;;;;;;
2100,69;-675,82;-22,68;439,41;65278;0;17062;;;;;;;;;
2121,94;-556,68;48,69;437,3;65278;259;17062;;;;;;;;;
2118,99;-435,8;-22,39;439,43;65278;0;16738;;;;;;;;;
2114,3;-312,48;-22,22;439,44;0;0;17046;;;;;;;;;
2105,68;-191,31;-36,31;438,5;771;0;17240;;;;;;;;;
2095,7;-69,26;-34,22;438,67;257;0;17248;;;;;;;;;
2122,1;36,41;137,99;417,8;0;259;17324;;;;;;;;;
2121,54;161,27;-41,54;438,03;65535;31;17606;;;;;;;;;
2107,29;283,37;-54,84;436,57;65278;0;17720;;;;;;;;;
2090,42;395,34;-83,46;432,01;65278;46;18636;;;;;;;;;
2020;486,18;-423,38;119,81;65278;270;35226;;;;;;;;;
1933,16;413,93;-177,76;-402,5;0;140;45564;;;;;;;;;
1904,06;296,04;-9,2;-439,9;0;161;49892;;;;;;;;;
1927,84;186,01;42,27;-437,97;0;65426;49504;;;;;;;;;
1929,2;59,76;-11,7;-439,84;0;0;48822;;;;;;;;;
1925,38;-64,57;-9,34;-439,9;0;0;49056;;;;;;;;;
1926,59;-186,52;11,73;-439,84;65535;0;49458;;;;;;;;;
1930,15;-310,85;12,8;-439,81;65535;0;49458;;;;;;;;;
1910,43;-422,31;-31,29;-438,89;65535;234;49534;;;;;;;;;
1912,03;-545,68;14,9;-439,75;65535;0;49534;;;;;;;;;
1916,61;-673,38;16;-439,71;65535;0;49534;;;;;;;;;
1920,7;-785,6;16,02;-439,71;65535;0;49534;;;;;;;;;
1925,17;-908,93;15,27;-439,73;65535;0;49496;;;;;;;;;
1913,17;-1029,59;6,66;-439,95;65535;31;49496;;;;;;;;;
1916,8;-1153,93;14,33;-439,77;65535;0;49496;;;;;;;;;
1920,76;-1274,38;14,5;-439,76;65535;0;49496;;;;;;;;;
1924,41;-1385,15;14,51;-439,76;65535;0;49496;;;;;;;;;
1913,04;-1506,04;-217,34;-382,58;65535;65265;49496;;;;;;;;;
1894,53;-1626,5;5,69;-439,96;65535;37;49496;;;;;;;;;
